airport,airport_alert_id,start_time,end_time,n_lightnings,nb_cloud_ground,nb_intra_cloud,max_distance,mean_amplitude,start_month,start_hour,duration_min
Biarritz,114.0,2017-06-30 11:30:14+00:00,2017-06-30 11:30:14+00:00,1,1,0,17.128597744477837,143.81,6,11,0.0
Biarritz,115.0,2017-07-08 00:26:19+00:00,2017-07-08 01:44:24+00:00,131,131,0,19.88816373093365,-6.148091603053435,7,0,78.08333333333333
Biarritz,116.0,2017-07-08 17:56:32+00:00,2017-07-08 18:30:27+00:00,6,6,0,19.08516523525138,-0.8533333333333323,7,17,33.916666666666664
Biarritz,117.0,2017-07-09 20:52:27+00:00,2017-07-09 21:10:18+00:00,15,15,0,19.736117345539792,-12.777999999999999,7,20,17.85
Biarritz,118.0,2017-07-09 21:43:44+00:00,2017-07-09 21:43:44+00:00,1,1,0,19.61279675062072,11.86,7,21,0.0
Biarritz,119.0,2017-07-09 23:15:26+00:00,2017-07-09 23:15:26+00:00,1,1,0,15.813736053530636,-5.52,7,23,0.0
Biarritz,120.0,2017-07-17 12:34:13+00:00,2017-07-17 12:34:13+00:00,1,1,0,17.86798928528283,-54.54,7,12,0.0
Biarritz,121.0,2017-07-18 17:10:37+00:00,2017-07-18 18:31:22+00:00,76,76,0,19.8326062052048,3.1603947368421057,7,17,80.75
Biarritz,122.0,2017-07-18 20:13:04+00:00,2017-07-18 20:55:40+00:00,34,34,0,19.88599591243245,-15.60264705882353,7,20,42.6
Biarritz,123.0,2017-07-18 21:59:42+00:00,2017-07-18 22:20:12+00:00,3,3,0,16.545601018802255,-0.5499999999999995,7,21,20.5
Biarritz,124.0,2017-07-19 15:33:19+00:00,2017-07-19 16:45:18+00:00,43,43,0,19.96617683264312,-3.895581395348837,7,15,71.98333333333333
Biarritz,125.0,2017-07-21 02:19:00+00:00,2017-07-21 02:29:00+00:00,2,2,0,19.98191971151557,15.92,7,2,10.0
Biarritz,126.0,2017-07-21 03:45:00+00:00,2017-07-21 03:45:00+00:00,1,1,0,17.661207592251472,-10.91,7,3,0.0
Biarritz,127.0,2017-07-31 21:52:06+00:00,2017-07-31 22:23:36+00:00,4,4,0,18.989052811854098,-7.0525,7,21,31.5
Biarritz,128.0,2017-08-07 22:09:42+00:00,2017-08-07 22:46:30+00:00,9,9,0,19.97992362574489,-4.745555555555556,8,22,36.8
Biarritz,129.0,2017-08-07 23:17:41+00:00,2017-08-07 23:25:05+00:00,3,3,0,19.223986623510005,-1.5999999999999999,8,23,7.4
Biarritz,130.0,2017-08-14 19:13:06+00:00,2017-08-14 20:26:42+00:00,32,32,0,19.75607044993093,-7.951875,8,19,73.6
Biarritz,131.0,2017-08-15 00:03:59+00:00,2017-08-15 00:03:59+00:00,1,1,0,3.625459960456816,16.95,8,0,0.0
Biarritz,132.0,2017-08-27 14:17:00+00:00,2017-08-27 15:18:39+00:00,17,17,0,18.69085484132293,-18.44,8,14,61.65
Biarritz,133.0,2017-08-28 17:07:46+00:00,2017-08-28 17:07:46+00:00,1,1,0,15.928174107663118,-36.27,8,17,0.0
Biarritz,134.0,2017-08-28 17:43:23+00:00,2017-08-28 18:42:25+00:00,151,151,0,19.94340684109337,5.816688741721855,8,17,59.03333333333333
Biarritz,135.0,2017-08-29 00:49:55+00:00,2017-08-29 02:16:58+00:00,20,20,0,19.66643340440508,-11.984,8,0,87.05
Biarritz,136.0,2017-08-29 09:41:18+00:00,2017-08-29 09:56:37+00:00,4,4,0,14.31718651278544,-7.217499999999999,8,9,15.316666666666666
Biarritz,137.0,2017-08-29 17:00:51+00:00,2017-08-29 17:00:51+00:00,1,1,0,10.739233237550906,-13.78,8,17,0.0
Biarritz,138.0,2017-08-30 14:44:32+00:00,2017-08-30 15:17:37+00:00,5,5,0,19.511035748890457,12.408000000000001,8,14,33.083333333333336
Biarritz,139.0,2017-08-30 16:35:01+00:00,2017-08-30 17:50:22+00:00,87,87,0,19.693011953469647,-11.206206896551725,8,16,75.35
Biarritz,140.0,2017-09-09 16:56:16+00:00,2017-09-09 16:56:16+00:00,1,1,0,3.0254757298957893,27.53,9,16,0.0
Biarritz,141.0,2017-09-09 21:54:38+00:00,2017-09-09 21:54:38+00:00,1,1,0,18.337216299472065,71.4,9,21,0.0
Biarritz,142.0,2017-09-09 22:27:02+00:00,2017-09-09 22:27:02+00:00,1,1,0,9.052747222269426,69.69,9,22,0.0
Biarritz,143.0,2017-09-10 01:25:53+00:00,2017-09-10 01:25:53+00:00,1,1,0,12.766937232959114,72.42,9,1,0.0
Biarritz,144.0,2017-09-10 03:36:45+00:00,2017-09-10 03:36:45+00:00,1,1,0,9.45018778608144,33.53,9,3,0.0
Biarritz,145.0,2017-09-10 04:18:06+00:00,2017-09-10 04:18:06+00:00,1,1,0,19.70551643817736,48.84,9,4,0.0
Biarritz,146.0,2017-09-16 07:06:57+00:00,2017-09-16 07:06:57+00:00,1,1,0,17.994283741724157,22.95,9,7,0.0
Biarritz,147.0,2017-11-04 13:24:52+00:00,2017-11-04 16:02:41+00:00,112,112,0,19.999742151650885,-28.745803571428574,11,13,157.81666666666666
Biarritz,148.0,2017-11-04 18:31:18+00:00,2017-11-04 18:38:40+00:00,2,2,0,19.66880044667062,-4.87,11,18,7.366666666666666
Biarritz,149.0,2017-11-04 19:14:20+00:00,2017-11-04 19:26:52+00:00,3,3,0,18.81144287553753,-8.93,11,19,12.533333333333333
Biarritz,150.0,2017-11-08 07:48:57+00:00,2017-11-08 07:56:52+00:00,4,4,0,10.482640203916484,48.4675,11,7,7.916666666666667
Biarritz,151.0,2017-11-30 08:10:34+00:00,2017-11-30 08:20:58+00:00,4,4,0,13.021322812891167,-28.665,11,8,10.4
Biarritz,152.0,2017-12-11 19:46:26+00:00,2017-12-11 19:51:56+00:00,4,4,0,19.286101460890343,-44.7425,12,19,5.5
Biarritz,153.0,2017-12-11 23:48:20+00:00,2017-12-11 23:48:20+00:00,1,1,0,19.29705087094756,-175.6,12,23,0.0
Biarritz,154.0,2017-12-12 01:19:52+00:00,2017-12-12 01:19:52+00:00,1,1,0,19.76636683699412,-24.86,12,1,0.0
Biarritz,155.0,2017-12-12 02:34:10+00:00,2017-12-12 02:49:28+00:00,2,2,0,19.2164976403856,-5.300000000000001,12,2,15.3
Biarritz,156.0,2017-12-12 03:52:24+00:00,2017-12-12 03:52:24+00:00,1,1,0,14.291343464646866,-23.67,12,3,0.0
Biarritz,157.0,2017-12-15 13:38:34+00:00,2017-12-15 13:38:34+00:00,1,1,0,10.02595917994843,24.34,12,13,0.0
Biarritz,158.0,2017-12-15 22:36:15+00:00,2017-12-15 22:36:15+00:00,1,1,0,13.515096361469467,-295.71,12,22,0.0
Biarritz,159.0,2017-12-16 03:06:09+00:00,2017-12-16 03:06:09+00:00,1,1,0,19.87537109579265,-81.56,12,3,0.0
Biarritz,160.0,2017-12-26 23:30:13+00:00,2017-12-26 23:44:29+00:00,3,3,0,19.82163950200886,-21.596666666666668,12,23,14.266666666666667
Biarritz,161.0,2017-12-27 05:16:36+00:00,2017-12-27 05:57:28+00:00,7,7,0,18.377121494012428,40.99,12,5,40.86666666666667
Biarritz,162.0,2017-12-27 13:37:03+00:00,2017-12-27 13:45:02+00:00,2,2,0,19.209911146236426,3.1549999999999994,12,13,7.983333333333333
Biarritz,163.0,2017-12-27 20:23:16+00:00,2017-12-27 20:23:16+00:00,1,1,0,19.733585959343937,-43.11,12,20,0.0
Biarritz,164.0,2018-01-14 14:41:55+00:00,2018-01-14 14:48:58+00:00,4,4,0,9.476455398847705,110.2175,1,14,7.05
Biarritz,165.0,2018-02-02 16:38:38+00:00,2018-02-02 16:38:38+00:00,1,1,0,6.198907090201617,-8.05,2,16,0.0
Biarritz,166.0,2018-03-06 13:15:03+00:00,2018-03-06 13:27:54+00:00,9,9,0,19.47375684760357,-10.936666666666667,3,13,12.85
Biarritz,167.0,2018-03-17 12:29:47+00:00,2018-03-17 12:31:41+00:00,2,2,0,19.60872917776542,1.0300000000000002,3,12,1.9
Biarritz,168.0,2018-03-17 22:13:21+00:00,2018-03-17 22:13:21+00:00,1,1,0,19.686691616643085,-14.08,3,22,0.0
Biarritz,169.0,2018-03-17 23:41:06+00:00,2018-03-17 23:41:06+00:00,1,1,0,13.322792072133783,42.87,3,23,0.0
Biarritz,170.0,2018-03-18 04:46:13+00:00,2018-03-18 05:40:41+00:00,41,41,0,17.646750853208438,-78.16926829268293,3,4,54.46666666666667
Biarritz,171.0,2018-03-18 13:20:45+00:00,2018-03-18 13:20:45+00:00,1,1,0,19.916879719547858,-6.51,3,13,0.0
Biarritz,172.0,2018-03-19 20:07:33+00:00,2018-03-19 20:20:27+00:00,4,4,0,8.638284111988098,-77.28999999999999,3,20,12.9
Biarritz,173.0,2018-03-19 22:03:47+00:00,2018-03-19 22:06:35+00:00,2,2,0,19.803414023426274,41.34,3,22,2.8
Biarritz,174.0,2018-03-20 00:16:02+00:00,2018-03-20 00:32:55+00:00,3,3,0,19.75960485285389,42.75666666666666,3,0,16.883333333333333
Biarritz,175.0,2018-03-31 07:26:00+00:00,2018-03-31 07:30:35+00:00,2,2,0,14.583152036367444,-248.74,3,7,4.583333333333333
Biarritz,176.0,2018-03-31 11:12:44+00:00,2018-03-31 11:32:54+00:00,11,11,0,19.94826017484073,-83.17090909090909,3,11,20.166666666666668
Biarritz,177.0,2018-03-31 14:38:01+00:00,2018-03-31 14:42:18+00:00,3,3,0,13.978968448347697,-14.413333333333332,3,14,4.283333333333333
Biarritz,178.0,2018-03-31 16:13:20+00:00,2018-03-31 16:18:39+00:00,3,3,0,17.572140465766818,-55.05333333333334,3,16,5.316666666666666
Biarritz,179.0,2018-04-07 08:55:15+00:00,2018-04-07 09:12:51+00:00,4,4,0,17.56645570297372,-13.155000000000001,4,8,17.6
Biarritz,180.0,2018-04-13 14:36:29+00:00,2018-04-13 14:48:29+00:00,2,2,0,13.523899804733144,-17.585,4,14,12.0
Biarritz,181.0,2018-04-20 17:08:02+00:00,2018-04-20 17:08:02+00:00,1,1,0,18.60318220619831,-39.3,4,17,0.0
Biarritz,182.0,2018-04-22 18:53:42+00:00,2018-04-22 18:53:42+00:00,1,1,0,16.718684063843213,-10.14,4,18,0.0
Biarritz,183.0,2018-05-13 13:53:29+00:00,2018-05-13 13:56:26+00:00,3,3,0,18.63085609470589,30.266666666666666,5,13,2.95
Biarritz,184.0,2018-05-21 13:02:49+00:00,2018-05-21 13:08:24+00:00,2,2,0,18.61250389378708,-6.375,5,13,5.583333333333333
Biarritz,185.0,2018-05-21 14:06:00+00:00,2018-05-21 14:06:00+00:00,1,1,0,10.86583725300328,-22.62,5,14,0.0
Biarritz,186.0,2018-05-21 15:16:50+00:00,2018-05-21 15:16:50+00:00,1,1,0,15.534905675702314,-2.97,5,15,0.0
Biarritz,187.0,2018-05-25 09:55:49+00:00,2018-05-25 10:04:42+00:00,4,4,0,18.18311569568295,-4.5125,5,9,8.883333333333333
Biarritz,188.0,2018-05-25 22:50:05+00:00,2018-05-25 22:50:05+00:00,1,1,0,13.002633708020443,-5.21,5,22,0.0
Biarritz,189.0,2018-05-26 00:41:21+00:00,2018-05-26 00:41:21+00:00,1,1,0,6.6855033552183,6.43,5,0,0.0
Biarritz,190.0,2018-05-26 07:01:31+00:00,2018-05-26 10:50:30+00:00,87,87,0,19.99497658018715,-9.390344827586206,5,7,228.98333333333332
Biarritz,191.0,2018-05-26 16:23:36+00:00,2018-05-26 17:24:51+00:00,16,16,0,19.699882810409484,-5.448125,5,16,61.25
Biarritz,192.0,2018-05-26 18:11:16+00:00,2018-05-26 18:11:16+00:00,1,1,0,18.845484289692667,-2.42,5,18,0.0
Biarritz,193.0,2018-06-01 15:21:50+00:00,2018-06-01 15:46:29+00:00,4,4,0,14.220137777744196,-4.055,6,15,24.65
Biarritz,194.0,2018-06-03 11:31:00+00:00,2018-06-03 13:49:54+00:00,254,254,0,19.975786904951427,-2.112677165354331,6,11,138.9
Biarritz,195.0,2018-06-03 15:21:38+00:00,2018-06-03 15:21:38+00:00,1,1,0,17.379168000022663,-27.28,6,15,0.0
Biarritz,196.0,2018-06-05 07:09:55+00:00,2018-06-05 07:17:58+00:00,3,3,0,17.46486567704962,-5.34,6,7,8.05
Biarritz,197.0,2018-06-10 16:20:05+00:00,2018-06-10 17:21:48+00:00,12,12,0,19.00457287247749,-2.4949999999999997,6,16,61.71666666666667
Biarritz,198.0,2018-06-27 15:55:30+00:00,2018-06-27 15:55:30+00:00,1,1,0,14.466663370614196,7.73,6,15,0.0
Biarritz,199.0,2018-06-30 16:03:23+00:00,2018-06-30 19:51:20+00:00,810,810,0,19.980665749853745,-3.430012345679012,6,16,227.95
Biarritz,200.0,2018-07-01 15:01:51+00:00,2018-07-01 15:01:51+00:00,1,1,0,19.08498350460744,-6.71,7,15,0.0
Biarritz,201.0,2018-07-01 15:39:28+00:00,2018-07-01 18:19:56+00:00,534,534,0,19.998192159859165,-3.6833333333333336,7,15,160.46666666666667
Biarritz,202.0,2018-07-01 18:57:08+00:00,2018-07-01 20:11:55+00:00,180,180,0,19.95962034785636,-3.897222222222222,7,18,74.78333333333333
Biarritz,203.0,2018-07-01 21:11:44+00:00,2018-07-01 22:21:17+00:00,23,23,0,19.567870592830268,-3.9499999999999997,7,21,69.55
Biarritz,204.0,2018-07-02 00:31:37+00:00,2018-07-02 01:03:50+00:00,3,3,0,16.02802390310963,-8.863333333333333,7,0,32.21666666666667
Biarritz,205.0,2018-07-04 13:27:46+00:00,2018-07-04 16:22:48+00:00,80,80,0,19.984306182966385,-1.2815,7,13,175.03333333333333
Biarritz,206.0,2018-07-13 05:34:09+00:00,2018-07-13 08:14:14+00:00,44,44,0,19.97109500112973,-6.8945454545454545,7,5,160.08333333333334
Biarritz,207.0,2018-07-13 16:32:20+00:00,2018-07-13 17:55:23+00:00,20,20,0,19.91171849600208,-13.633500000000002,7,16,83.05
Biarritz,208.0,2018-07-13 23:18:48+00:00,2018-07-14 01:37:35+00:00,33,33,0,19.983617462705613,5.7354545454545445,7,23,138.78333333333333
Biarritz,209.0,2018-07-14 18:39:29+00:00,2018-07-14 19:19:28+00:00,3,3,0,19.669391455004583,25.893333333333334,7,18,39.983333333333334
Biarritz,210.0,2018-07-14 19:59:24+00:00,2018-07-14 19:59:24+00:00,1,1,0,8.659079948889858,-2.01,7,19,0.0
Biarritz,211.0,2018-07-14 21:48:27+00:00,2018-07-14 21:55:54+00:00,2,2,0,17.245923991884844,19.275000000000002,7,21,7.45
Biarritz,212.0,2018-07-14 23:14:46+00:00,2018-07-14 23:59:03+00:00,15,15,0,19.755738823581574,-3.001333333333333,7,23,44.28333333333333
Biarritz,213.0,2018-07-16 00:31:55+00:00,2018-07-16 00:31:55+00:00,1,1,0,19.93566097182169,-17.8,7,0,0.0
Biarritz,214.0,2018-07-16 01:20:59+00:00,2018-07-16 06:41:39+00:00,704,704,0,19.910627624236003,-9.99580965909091,7,1,320.6666666666667
Biarritz,215.0,2018-07-16 07:55:48+00:00,2018-07-16 07:55:48+00:00,1,1,0,10.442418366012571,-9.97,7,7,0.0
Biarritz,216.0,2018-07-16 09:05:35+00:00,2018-07-16 09:05:35+00:00,1,1,0,19.81532265148332,-8.47,7,9,0.0
Biarritz,217.0,2018-07-16 10:03:55+00:00,2018-07-16 10:21:08+00:00,5,5,0,19.562907329113248,-18.101999999999997,7,10,17.216666666666665
Biarritz,218.0,2018-07-18 12:05:47+00:00,2018-07-18 12:05:47+00:00,1,1,0,12.44069502354168,-7.17,7,12,0.0
Biarritz,219.0,2018-07-18 15:29:25+00:00,2018-07-18 15:29:25+00:00,1,1,0,18.1771333445272,-5.41,7,15,0.0
Biarritz,220.0,2018-07-19 20:25:40+00:00,2018-07-19 21:31:27+00:00,45,45,0,19.90936516220673,-1.0986666666666667,7,20,65.78333333333333
Biarritz,221.0,2018-07-19 22:34:48+00:00,2018-07-19 23:53:51+00:00,10,10,0,18.29680460031488,2.792,7,22,79.05
Biarritz,222.0,2018-07-20 00:34:04+00:00,2018-07-20 00:53:34+00:00,11,11,0,19.536060305762447,15.126363636363637,7,0,19.5
Biarritz,223.0,2018-07-20 01:55:06+00:00,2018-07-20 01:55:06+00:00,1,1,0,18.93938126335319,-3.91,7,1,0.0
Biarritz,224.0,2018-07-20 12:37:06+00:00,2018-07-20 12:37:06+00:00,1,1,0,14.9418730859279,-5.43,7,12,0.0
Biarritz,225.0,2018-07-20 14:18:16+00:00,2018-07-20 15:17:33+00:00,28,28,0,19.96014645487894,-8.922142857142857,7,14,59.28333333333333
Biarritz,226.0,2018-07-24 03:11:41+00:00,2018-07-24 09:39:15+00:00,179,179,0,19.982851134359173,2.9882122905027932,7,3,387.56666666666666
Biarritz,227.0,2018-07-24 10:09:20+00:00,2018-07-24 10:31:04+00:00,4,4,0,19.52195293497325,-8.855,7,10,21.733333333333334
Biarritz,228.0,2018-07-24 11:13:11+00:00,2018-07-24 12:16:36+00:00,11,11,0,19.604450575953383,-9.393636363636363,7,11,63.416666666666664
Biarritz,229.0,2018-08-08 19:24:51+00:00,2018-08-08 20:41:43+00:00,133,133,0,19.92892867287624,-3.1557142857142857,8,19,76.86666666666666
Biarritz,230.0,2018-08-08 21:34:31+00:00,2018-08-08 22:01:18+00:00,7,7,0,16.38925242253646,-3.3842857142857143,8,21,26.783333333333335
Biarritz,231.0,2018-08-08 23:01:15+00:00,2018-08-08 23:10:56+00:00,2,2,0,17.42235826366366,-1.38,8,23,9.683333333333334
Biarritz,232.0,2018-08-09 00:43:37+00:00,2018-08-09 01:36:39+00:00,24,24,0,17.731012041674372,-3.660833333333333,8,0,53.03333333333333
Biarritz,233.0,2018-08-09 05:37:21+00:00,2018-08-09 05:39:40+00:00,2,2,0,19.22819799811244,-12.355,8,5,2.316666666666667
Biarritz,234.0,2018-08-12 19:57:23+00:00,2018-08-12 21:18:42+00:00,34,34,0,19.93230836567266,0.1335294117647059,8,19,81.31666666666666
Biarritz,235.0,2018-08-28 17:02:26+00:00,2018-08-28 19:51:10+00:00,161,161,0,19.898369579113247,-1.8466459627329193,8,17,168.73333333333332
Biarritz,236.0,2018-08-28 21:53:15+00:00,2018-08-28 22:27:37+00:00,4,4,0,19.946242242535547,-6.7075000000000005,8,21,34.36666666666667
Biarritz,237.0,2018-09-05 10:16:27+00:00,2018-09-05 12:26:56+00:00,57,57,0,19.969539948111457,-27.954035087719298,9,10,130.48333333333332
Biarritz,238.0,2018-09-05 13:33:15+00:00,2018-09-05 14:01:37+00:00,8,8,0,14.07479604102923,-27.68,9,13,28.366666666666667
Biarritz,239.0,2018-09-08 22:53:32+00:00,2018-09-08 23:00:55+00:00,3,3,0,17.560658751960236,-11.079999999999998,9,22,7.383333333333334
Biarritz,240.0,2018-09-09 00:34:48+00:00,2018-09-09 00:34:48+00:00,1,1,0,17.424903745811765,-3.71,9,0,0.0
Biarritz,241.0,2018-09-09 06:03:41+00:00,2018-09-09 06:40:45+00:00,12,12,0,19.805447433848844,-15.021666666666667,9,6,37.06666666666667
Biarritz,242.0,2018-10-14 11:10:07+00:00,2018-10-14 11:47:38+00:00,5,5,0,19.95006967601176,-10.024,10,11,37.516666666666666
Biarritz,243.0,2018-10-28 18:06:39+00:00,2018-10-28 18:13:16+00:00,2,2,0,19.775981319600813,-5.305,10,18,6.616666666666666
Biarritz,244.0,2018-10-28 18:49:23+00:00,2018-10-28 18:55:42+00:00,2,2,0,19.65936962805035,16.630000000000003,10,18,6.316666666666666
Biarritz,245.0,2018-10-29 13:57:29+00:00,2018-10-29 13:57:29+00:00,1,1,0,19.89109850862792,50.64,10,13,0.0
Biarritz,246.0,2018-10-29 15:15:28+00:00,2018-10-29 15:15:28+00:00,1,1,0,6.69913206677208,76.99,10,15,0.0
Biarritz,247.0,2018-11-07 14:14:06+00:00,2018-11-07 14:14:06+00:00,1,1,0,12.794731499952023,-19.93,11,14,0.0
Biarritz,248.0,2018-11-30 10:07:57+00:00,2018-11-30 10:07:57+00:00,1,1,0,18.91519533776161,30.58,11,10,0.0
Biarritz,249.0,2018-12-16 12:53:02+00:00,2018-12-16 12:53:02+00:00,1,1,0,9.374761014095704,-12.44,12,12,0.0
Biarritz,250.0,2018-12-16 22:36:32+00:00,2018-12-16 22:38:28+00:00,3,3,0,8.7507637746241,-16.94333333333333,12,22,1.9333333333333333
Biarritz,251.0,2019-01-22 23:38:55+00:00,2019-01-22 23:38:55+00:00,1,1,0,7.198905759805899,108.79,1,23,0.0
Biarritz,252.0,2019-01-27 09:27:05+00:00,2019-01-27 09:36:11+00:00,6,6,0,17.91013970777221,57.94166666666666,1,9,9.1
Biarritz,253.0,2019-01-28 19:07:39+00:00,2019-01-28 19:07:39+00:00,1,1,0,19.44803273553584,50.88,1,19,0.0
Biarritz,254.0,2019-01-30 03:24:20+00:00,2019-01-30 03:24:20+00:00,1,1,0,10.464860255488416,82.24,1,3,0.0
Biarritz,255.0,2019-01-30 05:25:11+00:00,2019-01-30 05:26:23+00:00,2,2,0,11.861995148975968,36.260000000000005,1,5,1.2
Biarritz,256.0,2019-01-30 06:57:39+00:00,2019-01-30 06:57:39+00:00,2,2,0,10.769653247829542,56.41,1,6,0.0
Biarritz,257.0,2019-02-02 03:23:43+00:00,2019-02-02 03:23:43+00:00,1,1,0,19.820122620569794,-6.05,2,3,0.0
Biarritz,258.0,2019-02-02 08:31:44+00:00,2019-02-02 08:45:59+00:00,2,2,0,19.833517270341613,-4.02,2,8,14.25
Biarritz,259.0,2019-02-02 09:21:50+00:00,2019-02-02 09:38:32+00:00,3,3,0,19.837364163519403,-8.06,2,9,16.7
Biarritz,260.0,2019-02-02 16:31:38+00:00,2019-02-02 17:13:03+00:00,8,8,0,19.824818385923827,-17.68,2,16,41.416666666666664
Biarritz,261.0,2019-02-02 18:27:31+00:00,2019-02-02 18:42:28+00:00,6,6,0,19.836267000039907,-63.693333333333335,2,18,14.95
Biarritz,262.0,2019-02-02 20:26:10+00:00,2019-02-02 20:26:10+00:00,1,1,0,19.18842656237272,43.26,2,20,0.0
Biarritz,263.0,2019-04-03 23:31:39+00:00,2019-04-03 23:31:39+00:00,1,1,0,16.372477598146965,-276.86,4,23,0.0
Biarritz,264.0,2019-04-10 04:31:47+00:00,2019-04-10 05:27:26+00:00,8,8,0,9.600017329658172,-17.56875,4,4,55.65
Biarritz,265.0,2019-04-10 07:17:31+00:00,2019-04-10 07:35:04+00:00,4,4,0,12.617998472601796,-16.777500000000003,4,7,17.55
Biarritz,266.0,2019-04-15 16:17:59+00:00,2019-04-15 16:51:13+00:00,34,34,0,19.91206515211208,-4.741764705882353,4,16,33.233333333333334
Biarritz,267.0,2019-05-07 18:25:10+00:00,2019-05-07 18:25:10+00:00,1,1,0,10.143656346693838,17.65,5,18,0.0
Biarritz,268.0,2019-06-08 22:00:36+00:00,2019-06-08 22:12:29+00:00,2,2,0,19.58873881778477,-35.575,6,22,11.883333333333333
Biarritz,269.0,2019-06-13 17:26:16+00:00,2019-06-13 17:26:16+00:00,1,1,0,10.281751260918194,-9.07,6,17,0.0
Biarritz,270.0,2019-06-13 18:30:52+00:00,2019-06-13 18:40:48+00:00,3,3,0,16.140994715343027,-10.969999999999999,6,18,9.933333333333334
Biarritz,271.0,2019-06-14 20:06:22+00:00,2019-06-14 21:17:49+00:00,10,10,0,19.814156021996563,20.461000000000002,6,20,71.45
Biarritz,272.0,2019-06-14 22:42:04+00:00,2019-06-14 23:10:13+00:00,11,11,0,19.74332824876762,-12.508181818181818,6,22,28.15
Biarritz,273.0,2019-07-01 21:37:04+00:00,2019-07-01 21:37:04+00:00,1,1,0,14.269164892572942,102.64,7,21,0.0
Biarritz,274.0,2019-07-02 23:43:21+00:00,2019-07-02 23:43:21+00:00,1,1,0,12.13941451272023,-34.81,7,23,0.0
Biarritz,275.0,2019-07-03 00:53:02+00:00,2019-07-03 01:31:20+00:00,18,18,0,19.80780042240333,14.502222222222223,7,0,38.3
Biarritz,276.0,2019-07-03 08:04:17+00:00,2019-07-03 09:02:08+00:00,9,9,0,19.9454932302723,-1.8199999999999994,7,8,57.85
Biarritz,277.0,2019-07-08 03:49:54+00:00,2019-07-08 04:17:08+00:00,12,12,0,19.7526400787927,14.637500000000001,7,3,27.233333333333334
Biarritz,278.0,2019-07-08 15:14:02+00:00,2019-07-08 17:26:12+00:00,35,35,0,19.703306624417465,13.488285714285714,7,15,132.16666666666666
Biarritz,279.0,2019-07-23 21:15:27+00:00,2019-07-23 21:57:59+00:00,23,23,0,19.79185937372941,4.343478260869565,7,21,42.53333333333333
Biarritz,280.0,2019-07-25 18:04:40+00:00,2019-07-25 19:12:16+00:00,51,51,0,19.78196342849896,-0.4413725490196076,7,18,67.6
Biarritz,281.0,2019-07-26 04:17:21+00:00,2019-07-26 06:40:17+00:00,89,89,0,19.731465371560684,-9.324831460674156,7,4,142.93333333333334
Biarritz,282.0,2019-08-01 04:03:31+00:00,2019-08-01 08:02:26+00:00,101,101,0,19.98326195896289,2.9314851485148514,8,4,238.91666666666666
Biarritz,283.0,2019-08-06 22:25:15+00:00,2019-08-07 00:53:24+00:00,45,45,0,19.783209915441187,-3.937111111111111,8,22,148.15
Biarritz,284.0,2019-08-26 20:48:23+00:00,2019-08-26 22:10:15+00:00,8,8,0,19.970354254290765,4.61125,8,20,81.86666666666666
Biarritz,285.0,2019-09-09 22:23:34+00:00,2019-09-09 22:23:34+00:00,1,1,0,10.992726015747014,35.17,9,22,0.0
Biarritz,286.0,2019-09-10 04:08:26+00:00,2019-09-10 04:08:26+00:00,1,1,0,19.681158436788834,55.13,9,4,0.0
Biarritz,287.0,2019-09-15 15:54:31+00:00,2019-09-15 15:54:31+00:00,1,1,0,19.938252453874,-6.87,9,15,0.0
Biarritz,288.0,2019-09-18 02:51:39+00:00,2019-09-18 02:51:39+00:00,1,1,0,6.779197757336167,-27.85,9,2,0.0
Biarritz,289.0,2019-10-14 12:17:40+00:00,2019-10-14 14:17:40+00:00,38,38,0,19.77476943967291,-14.921315789473685,10,12,120.0
Biarritz,290.0,2019-10-14 15:48:21+00:00,2019-10-14 16:50:56+00:00,4,4,0,18.944220795358632,-1.9825,10,15,62.583333333333336
Biarritz,291.0,2019-10-14 18:21:25+00:00,2019-10-14 19:00:15+00:00,9,9,0,19.47086457088436,-11.64,10,18,38.833333333333336
Biarritz,292.0,2019-10-15 00:35:30+00:00,2019-10-15 00:35:30+00:00,1,1,0,18.04877500957096,34.36,10,0,0.0
Biarritz,293.0,2019-11-01 22:03:05+00:00,2019-11-01 22:09:29+00:00,3,3,0,9.715268290385664,-8.26,11,22,6.4
Biarritz,294.0,2019-11-01 23:06:38+00:00,2019-11-01 23:27:35+00:00,5,5,0,17.516446669400462,-26.786,11,23,20.95
Biarritz,295.0,2019-11-05 10:36:45+00:00,2019-11-05 10:58:29+00:00,6,6,0,18.86612856665532,15.558333333333335,11,10,21.733333333333334
Biarritz,296.0,2019-11-05 12:30:47+00:00,2019-11-05 12:44:39+00:00,13,13,0,19.96347978447633,-16.321538461538463,11,12,13.866666666666667
Biarritz,297.0,2019-11-05 13:14:47+00:00,2019-11-05 14:32:12+00:00,27,27,0,19.95706317356752,-46.55185185185186,11,13,77.41666666666667
Biarritz,298.0,2019-11-05 15:13:28+00:00,2019-11-05 15:53:06+00:00,9,9,0,19.65852553052374,-50.94666666666667,11,15,39.63333333333333
Biarritz,299.0,2019-11-05 17:37:00+00:00,2019-11-05 17:37:00+00:00,1,1,0,18.96252258847825,-15.67,11,17,0.0
Biarritz,300.0,2019-11-05 18:11:17+00:00,2019-11-05 18:40:52+00:00,6,6,0,19.84023119636069,-37.765,11,18,29.583333333333332
